osm_id,classification,c2b_disposition,alignment,length_m,road_id,lane_id,aligned_run_m,mean_eff_dist_m,proof
1310466526,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 48282/-2 aligned 10.0 m,39.06,48282,-2,10.0,2.411,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1310466527,SIDEWALK,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,106.2,48282,-2,108.0,2.924,"runs inside existing sidewalk lane 48282/-2 (s=0.0 m, w=2.8 m) for 108.0 m; lane already present - nothing new authored (no duplication)"
1310466529,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 40083/-2 aligned 8.0 m,52.19,40083,-2,8.0,2.285,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1310466531,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,50.61,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1310466533,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,51.31,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1310466535,SIDEWALK,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,152.46,48282,-2,158.0,1.854,"runs inside existing sidewalk lane 48282/-2 (s=0.0 m, w=2.8 m) for 158.0 m; lane already present - nothing new authored (no duplication)"
1310466536,SIDEWALK,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,123.54,48282,-2,124.0,1.997,"runs inside existing sidewalk lane 48282/-2 (s=0.0 m, w=2.8 m) for 124.0 m; lane already present - nothing new authored (no duplication)"
1310466539,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,4.97,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1310466540,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,4.27,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1311357331,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,1.19,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1311357332,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,14.98,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1311357333,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,6.46,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1311357350,SIDEWALK,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,405.2,46964,-2,436.0,2.687,"runs inside existing sidewalk lane 46964/-2 (s=0.0 m, w=2.8 m) for 436.0 m; lane already present - nothing new authored (no duplication)"
1311357351,SIDEWALK,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,817.94,42066,-2,668.0,3.022,"runs inside existing sidewalk lane 42066/-2 (s=0.0 m, w=2.8 m) for 668.0 m; lane already present - nothing new authored (no duplication)"
1311357352,SIDEWALK,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,416.19,42067,-2,346.0,2.505,"runs inside existing sidewalk lane 42067/-2 (s=0.0 m, w=2.8 m) for 346.0 m; lane already present - nothing new authored (no duplication)"
1311357353,SIDEWALK,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,361.9,46967,-2,392.0,1.7,"runs inside existing sidewalk lane 46967/-2 (s=0.0 m, w=2.8 m) for 392.0 m; lane already present - nothing new authored (no duplication)"
1311357355,SIDEWALK,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,357.59,42079,-2,156.0,3.574,"runs inside existing sidewalk lane 42079/-2 (s=0.0 m, w=2.8 m) for 156.0 m; lane already present - nothing new authored (no duplication)"
1311357361,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,4.68,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1311430846,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 40187/-2 aligned 8.0 m,59.43,40187,-2,8.0,2.295,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1315478924,SIDEWALK,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,12.13,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1316547317,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,8.91,42445,-4,6.0,3.54,"runs inside existing sidewalk lane 42445/-4 (s=0.0 m, w=2.8 m) for 6.0 m; lane already present - nothing new authored (no duplication)"
1319344046,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,192.29,49205,-3,198.0,0.348,"runs inside existing sidewalk lane 49205/-3 (s=0.0 m, w=2.8 m) for 198.0 m; lane already present - nothing new authored (no duplication)"
1319585859,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,24.7,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1320336343,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,216.9,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1320336344,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 42822/-3 aligned 2.0 m,186.89,42822,-3,2.0,5.222,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1320336345,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,12.96,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1327529815,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,34.61,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1332512081,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,10.78,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1332512091,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 42354/-2 aligned 12.0 m,57.56,42354,-2,12.0,2.577,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1332512092,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,7.61,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1332533044,FOOTWAY,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,16.43,42358,-2,10.0,2.492,"runs inside existing sidewalk lane 42358/-2 (s=0.0 m, w=2.8 m) for 10.0 m; lane already present - nothing new authored (no duplication)"
1338086689,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 41770/-2 aligned 6.0 m,35.85,41770,-2,6.0,3.636,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1338086698,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,32.35,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1339077157,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 43892/-2 aligned 8.0 m,109.14,43892,-2,8.0,2.404,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1339077160,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 52237/-2 aligned 12.0 m,48.49,52237,-2,12.0,2.577,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1339077168,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 44260/-2 aligned 8.0 m,24.2,44260,-2,8.0,2.32,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1339077169,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,4.14,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1339077170,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,33.31,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1340116117,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,4.14,49107,-2,2.0,3.438,"runs inside existing sidewalk lane 49107/-2 (s=0.0 m, w=2.8 m) for 2.0 m; lane already present - nothing new authored (no duplication)"
1340116118,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,5.46,49107,-2,6.0,2.2,"runs inside existing sidewalk lane 49107/-2 (s=0.0 m, w=2.8 m) for 6.0 m; lane already present - nothing new authored (no duplication)"
1340116120,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,1.69,49107,-2,2.0,1.905,"runs inside existing sidewalk lane 49107/-2 (s=0.0 m, w=2.8 m) for 2.0 m; lane already present - nothing new authored (no duplication)"
1340116121,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,3.36,69351,-2,4.0,1.369,"runs inside existing sidewalk lane 69351/-2 (s=0.0 m, w=2.8 m) for 4.0 m; lane already present - nothing new authored (no duplication)"
1340116122,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,0.86,69350,-2,2.0,4.333,"runs inside existing sidewalk lane 69350/-2 (s=0.0 m, w=2.8 m) for 2.0 m; lane already present - nothing new authored (no duplication)"
1340116123,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,4.14,69350,-2,6.0,1.393,"runs inside existing sidewalk lane 69350/-2 (s=0.0 m, w=2.8 m) for 6.0 m; lane already present - nothing new authored (no duplication)"
1340116124,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,2.58,69350,-2,4.0,2.922,"runs inside existing sidewalk lane 69350/-2 (s=0.0 m, w=2.8 m) for 4.0 m; lane already present - nothing new authored (no duplication)"
1340116134,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,10.16,39843,-2,8.0,2.223,"runs inside existing sidewalk lane 39843/-2 (s=0.0 m, w=2.8 m) for 8.0 m; lane already present - nothing new authored (no duplication)"
1346042176,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,70.48,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1346042177,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,19.66,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1346498994,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,64.45,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1346498995,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,17.0,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1346498996,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,19.48,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1346498998,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,20.62,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1346498999,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,29.05,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1346499000,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,39.41,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1356694803,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,5.32,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1356694805,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,1.99,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1356694806,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,1.71,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1361694295,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 43252/-2 aligned 8.0 m,324.39,43252,-2,8.0,2.566,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1365620453,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,288.69,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1373288693,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,106.37,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1373288694,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,43.56,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1380059995,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 48832/-2 aligned 12.0 m,48.76,48832,-2,12.0,2.546,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1384129441,FOOTWAY,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,1.24,47186,-3,2.0,2.794,"runs inside existing sidewalk lane 47186/-3 (s=0.0 m, w=2.8 m) for 2.0 m; lane already present - nothing new authored (no duplication)"
1384129442,FOOTWAY,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,18.81,57713,-3,20.0,2.294,"runs inside existing sidewalk lane 57713/-3 (s=0.0 m, w=2.8 m) for 20.0 m; lane already present - nothing new authored (no duplication)"
1386929369,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,71.54,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1391218041,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,31.38,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1391218042,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,19.66,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1392053480,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,337.8,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1394126847,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,54.6,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1408596808,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 45456/-2 aligned 8.0 m,33.91,45456,-2,8.0,2.509,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1408813066,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,35.71,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1410876987,SIDEWALK,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,23.4,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1413667962,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 66625/-2 aligned 8.0 m,84.93,66625,-2,8.0,2.251,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1418712279,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,70.65,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1421232586,PATH,STANDALONE_PACKAGE_MESH_NAVMESH,no sidewalk lane within containment,6.86,,,0.0,0.0,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
1421376110,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,304.15,49245,-2,306.0,1.788,"runs inside existing sidewalk lane 49245/-2 (s=0.0 m, w=2.8 m) for 306.0 m; lane already present - nothing new authored (no duplication)"
1421376111,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,22.65,49425,-2,16.0,2.662,"runs inside existing sidewalk lane 49425/-2 (s=0.0 m, w=2.8 m) for 16.0 m; lane already present - nothing new authored (no duplication)"
1421381147,SIDEWALK,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,240.23,48838,-2,242.0,1.231,"runs inside existing sidewalk lane 48838/-2 (s=0.0 m, w=2.8 m) for 242.0 m; lane already present - nothing new authored (no duplication)"
1421381149,SIDEWALK,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,17.68,44612,-2,18.0,1.827,"runs inside existing sidewalk lane 44612/-2 (s=0.0 m, w=2.8 m) for 18.0 m; lane already present - nothing new authored (no duplication)"
1421381150,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,228.43,43728,-2,234.0,1.28,"runs inside existing sidewalk lane 43728/-2 (s=0.0 m, w=2.8 m) for 234.0 m; lane already present - nothing new authored (no duplication)"
1421381153,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,54.76,43725,-2,52.0,0.9,"runs inside existing sidewalk lane 43725/-2 (s=0.0 m, w=2.8 m) for 52.0 m; lane already present - nothing new authored (no duplication)"
1421381155,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,36.19,54412,-2,20.0,2.24,"runs inside existing sidewalk lane 54412/-2 (s=0.0 m, w=2.8 m) for 20.0 m; lane already present - nothing new authored (no duplication)"
1421381156,PATH,ROAD_ADJACENT_SIDEWALK_MATCHED,MATCHED,25.2,54404,-2,10.0,2.799,"runs inside existing sidewalk lane 54404/-2 (s=0.0 m, w=2.8 m) for 10.0 m; lane already present - nothing new authored (no duplication)"
1421381160,FOOTWAY,STANDALONE_PACKAGE_MESH_NAVMESH,nearest lane 43537/-2 aligned 4.0 m,27.02,43537,-2,4.0,3.384,no existing sidewalk lane contains this way for the required run; requires PACKAGE_MESH + NAVMESH at packaging (offline-deferred)
